"","id","sector","cluster","measure","validated","phase","phase_category","gap","risk","ownership"
"1256","nh_134","natural hazard management","structural protection measures","Comprehensive rollout of cell-broadcast systems. Here, it is essential to define what actions should follow after warnings.",0,"Prevention: structural","structural","policy design & planning","multi-hazard, multi-risk","local & regional"
"1257","nh_134","natural hazard management","structural protection measures","Comprehensive rollout of cell-broadcast systems. Here, it is essential to define what actions should follow after warnings.",0,"Prevention: structural","structural","governance: organisational & procedural","multi-hazard, multi-risk","local & regional"
"1258","nh_135","natural hazard management","structural protection measures","Interlinking existing monitoring systems. This requires the collaboration of different stakeholders and the integration of new knowledge into existing tools, as well as ensuring that the results of monitoring actually lead to preventive actions. Moreover, improved forecasting and nowcasting methods should be developed, based on enhanced and more systematic monitoring and risk assessments.",0,"Prevention: structural","structural","knowledge, data & evidence","multi-hazard, multi-risk","local & regional"
"1259","nh_135","natural hazard management","structural protection measures","Interlinking existing monitoring systems. This requires the collaboration of different stakeholders and the integration of new knowledge into existing tools, as well as ensuring that the results of monitoring actually lead to preventive actions. Moreover, improved forecasting and nowcasting methods should be developed, based on enhanced and more systematic monitoring and risk assessments.",0,"Prevention: structural","structural","policy design & planning","multi-hazard, multi-risk","local & regional"
"1260","nh_135","natural hazard management","structural protection measures","Interlinking existing monitoring systems. This requires the collaboration of different stakeholders and the integration of new knowledge into existing tools, as well as ensuring that the results of monitoring actually lead to preventive actions. Moreover, improved forecasting and nowcasting methods should be developed, based on enhanced and more systematic monitoring and risk assessments.",0,"Preparedness: tools","tools","knowledge, data & evidence","multi-hazard, multi-risk","local & regional"
"1261","nh_135","natural hazard management","structural protection measures","Interlinking existing monitoring systems. This requires the collaboration of different stakeholders and the integration of new knowledge into existing tools, as well as ensuring that the results of monitoring actually lead to preventive actions. Moreover, improved forecasting and nowcasting methods should be developed, based on enhanced and more systematic monitoring and risk assessments.",0,"Preparedness: tools","tools","policy design & planning","multi-hazard, multi-risk","local & regional"
"1262","nh_136","natural hazard management","structural protection measures","Interlinking existing monitoring systems. This requires the collaboration of different stakeholders and the integration of new knowledge into existing tools, as well as ensuring that the results of monitoring actually lead to preventive actions. Moreover, improved forecasting and nowcasting methods should be developed, based on enhanced and more systematic monitoring and risk assessments.",1,"Prevention: structural","structural","policy design & planning","floods: riverine, fluvial","local & regional"
"1263","nh_136","natural hazard management","structural protection measures","Interlinking existing monitoring systems. This requires the collaboration of different stakeholders and the integration of new knowledge into existing tools, as well as ensuring that the results of monitoring actually lead to preventive actions. Moreover, improved forecasting and nowcasting methods should be developed, based on enhanced and more systematic monitoring and risk assessments.",1,"Prevention: structural","structural","policy design & planning","flooding: pluvial","local & regional"
"1264","nh_136","natural hazard management","structural protection measures","Increased spatial and temporal resolution of climate-related effects in weather prognoses. This regards, for example, the current unpredictability of rainfall intensiy and location during thunderstorms.",1,"Prevention: structural","structural","effectiveness & efficiency","floods: riverine, fluvial","local & regional"
"1265","nh_136","natural hazard management","structural protection measures","Including climate change effects in hazard maps. Here, the implementation of new knowledge into existing tools needs to be reinforced.",1,"Prevention: structural","structural","effectiveness & efficiency","flooding: pluvial","local & regional"
"1266","nh_136","natural hazard management","structural protection measures","Forecasting methods need to show ‘what weather will cause’ instead of ‘what weather will be’. This is because of the limited ability of existing preparedness tools to predict impacts (of weather events) on the territory. Here, the challenge is to develop improved forecasting and nowcasting methods, based on enhanced and more systematic monitoring and risk assessment, and to safeguard that available and advanced tools and data are actually used in an active way to take preventive actions.",1,"Recovery: learning","learning","policy design & planning","floods: riverine, fluvial","local & regional"
"1267","nh_136","natural hazard management","structural protection measures","Forecasting methods need to show ‘what weather will cause’ instead of ‘what weather will be’. This is because of the limited ability of existing preparedness tools to predict impacts (of weather events) on the territory. Here, the challenge is to develop improved forecasting and nowcasting methods, based on enhanced and more systematic monitoring and risk assessment, and to safeguard that available and advanced tools and data are actually used in an active way to take preventive actions.",1,"Recovery: learning","learning","policy design & planning","flooding: pluvial","local & regional"
"1268","nh_136","natural hazard management","structural protection measures","Forecasting methods need to show ‘what weather will cause’ instead of ‘what weather will be’. This is because of the limited ability of existing preparedness tools to predict impacts (of weather events) on the territory. Here, the challenge is to develop improved forecasting and nowcasting methods, based on enhanced and more systematic monitoring and risk assessment, and to safeguard that available and advanced tools and data are actually used in an active way to take preventive actions.",1,"Recovery: learning","learning","effectiveness & efficiency","floods: riverine, fluvial","local & regional"
"1269","nh_136","natural hazard management","structural protection measures","Forecasting methods need to show ‘what weather will cause’ instead of ‘what weather will be’. This is because of the limited ability of existing preparedness tools to predict impacts (of weather events) on the territory. Here, the challenge is to develop improved forecasting and nowcasting methods, based on enhanced and more systematic monitoring and risk assessment, and to safeguard that available and advanced tools and data are actually used in an active way to take preventive actions.",1,"Recovery: learning","learning","effectiveness & efficiency","flooding: pluvial","local & regional"
"1270","nh_137","natural hazard management","structural protection measures","Forecasting methods need to show ‘what weather will cause’ instead of ‘what weather will be’. This is because of the limited ability of existing preparedness tools to predict impacts (of weather events) on the territory. Here, the challenge is to develop improved forecasting and nowcasting methods, based on enhanced and more systematic monitoring and risk assessment, and to safeguard that available and advanced tools and data are actually used in an active way to take preventive actions.",1,"Prevention: structural","structural","resources, capacity & implementation","floods: riverine, fluvial","national & subnational"
"1271","nh_137","natural hazard management","structural protection measures","Forecasting methods need to show ‘what weather will cause’ instead of ‘what weather will be’. This is because of the limited ability of existing preparedness tools to predict impacts (of weather events) on the territory. Here, the challenge is to develop improved forecasting and nowcasting methods, based on enhanced and more systematic monitoring and risk assessment, and to safeguard that available and advanced tools and data are actually used in an active way to take preventive actions.",1,"Prevention: structural","structural","resources, capacity & implementation","flooding: pluvial","national & subnational"
"1272","nh_138","natural hazard management","structural protection measures","Forecasting methods need to show ‘what weather will cause’ instead of ‘what weather will be’. This is because of the limited ability of existing preparedness tools to predict impacts (of weather events) on the territory. Here, the challenge is to develop improved forecasting and nowcasting methods, based on enhanced and more systematic monitoring and risk assessment, and to safeguard that available and advanced tools and data are actually used in an active way to take preventive actions.",0,"Prevention: structural","structural","policy design & planning","floods: riverine, fluvial","national & subnational"
"1273","nh_138","natural hazard management","structural protection measures","Forecasting methods need to show ‘what weather will cause’ instead of ‘what weather will be’. This is because of the limited ability of existing preparedness tools to predict impacts (of weather events) on the territory. Here, the challenge is to develop improved forecasting and nowcasting methods, based on enhanced and more systematic monitoring and risk assessment, and to safeguard that available and advanced tools and data are actually used in an active way to take preventive actions.",0,"Prevention: structural","structural","policy design & planning","flooding: pluvial","national & subnational"
"1274","nh_138","natural hazard management","structural protection measures","Forecasting methods need to show ‘what weather will cause’ instead of ‘what weather will be’. This is because of the limited ability of existing preparedness tools to predict impacts (of weather events) on the territory. Here, the challenge is to develop improved forecasting and nowcasting methods, based on enhanced and more systematic monitoring and risk assessment, and to safeguard that available and advanced tools and data are actually used in an active way to take preventive actions.",0,"Prevention: structural","structural","awareness & recognition","floods: riverine, fluvial","national & subnational"
"1275","nh_138","natural hazard management","structural protection measures","Forecasting methods need to show ‘what weather will cause’ instead of ‘what weather will be’. This is because of the limited ability of existing preparedness tools to predict impacts (of weather events) on the territory. Here, the challenge is to develop improved forecasting and nowcasting methods, based on enhanced and more systematic monitoring and risk assessment, and to safeguard that available and advanced tools and data are actually used in an active way to take preventive actions.",0,"Prevention: structural","structural","awareness & recognition","flooding: pluvial","national & subnational"
"1276","nh_138","natural hazard management","structural protection measures","Forecasting methods need to show ‘what weather will cause’ instead of ‘what weather will be’. This is because of the limited ability of existing preparedness tools to predict impacts (of weather events) on the territory. Here, the challenge is to develop improved forecasting and nowcasting methods, based on enhanced and more systematic monitoring and risk assessment, and to safeguard that available and advanced tools and data are actually used in an active way to take preventive actions.",0,"Prevention: non-structural","non-structural","policy design & planning","floods: riverine, fluvial","national & subnational"
"1277","nh_138","natural hazard management","structural protection measures","Forecasting methods need to show ‘what weather will cause’ instead of ‘what weather will be’. This is because of the limited ability of existing preparedness tools to predict impacts (of weather events) on the territory. Here, the challenge is to develop improved forecasting and nowcasting methods, based on enhanced and more systematic monitoring and risk assessment, and to safeguard that available and advanced tools and data are actually used in an active way to take preventive actions.",0,"Prevention: non-structural","non-structural","policy design & planning","flooding: pluvial","national & subnational"
"1278","nh_138","natural hazard management","structural protection measures","Mre frameworks between cca, drr and sustainable development need to be interconnected. This requires enhanced collaboration of the respective stakeholders.",0,"Prevention: non-structural","non-structural","awareness & recognition","floods: riverine, fluvial","national & subnational"
"1279","nh_138","natural hazard management","structural protection measures","Mre frameworks between cca, drr and sustainable development need to be interconnected. This requires enhanced collaboration of the respective stakeholders.",0,"Prevention: non-structural","non-structural","awareness & recognition","flooding: pluvial","national & subnational"
"1280","nh_138","natural hazard management","structural protection measures","A warning system for debris flow is missing. Temporary protective measures require reliable early warnings, which are currently absent in the catchments. The existing warning systems for debris flow have high accuracy but short lead times (minutes) for limited actions like traffic control. What is needed is a complementary warning system with longer lead times, like for example rainfall thresholds that use real-time or forecasted data for longer lead times but lower accuracy.",0,"Recovery: learning","learning","policy design & planning","floods: riverine, fluvial","national & subnational"
"1281","nh_138","natural hazard management","structural protection measures","Increased positional accuracy of spatial warnings is needed to enhance road safety.",0,"Recovery: learning","learning","policy design & planning","flooding: pluvial","national & subnational"
"1282","nh_138","natural hazard management","structural protection measures","A standardized procedure is missing for how authorities and civil protection organizations shall deal with extreme weather warnings and results of nowcasting. This complicates making effective decisions during the response phase.",0,"Recovery: learning","learning","awareness & recognition","floods: riverine, fluvial","national & subnational"
"1283","nh_138","natural hazard management","structural protection measures","A standardized procedure is missing for how authorities and civil protection organizations shall deal with extreme weather warnings and results of nowcasting. This complicates making effective decisions during the response phase.",0,"Recovery: learning","learning","awareness & recognition","flooding: pluvial","national & subnational"
"1284","nh_139","natural hazard management","structural protection measures","A standardized procedure is missing for how authorities and civil protection organizations shall deal with extreme weather warnings and results of nowcasting. This complicates making effective decisions during the response phase.",1,"Prevention: structural","structural","knowledge, data & evidence","floods: riverine, fluvial","local & regional"
"1285","nh_139","natural hazard management","structural protection measures","Issue of compliance: even though the local population was warned about the event some citizens did not respond or not quick enough.",1,"Prevention: structural","structural","knowledge, data & evidence","flooding: pluvial","local & regional"
"1286","nh_139","natural hazard management","structural protection measures","Issue of compliance: even though the local population was warned about the event some citizens did not respond or not quick enough.",1,"Prevention: structural","structural","awareness & recognition","floods: riverine, fluvial","local & regional"
"1287","nh_139","natural hazard management","structural protection measures","A locally tailored warning system is needed to improve the local procedures in response to early warnings.",1,"Prevention: structural","structural","awareness & recognition","flooding: pluvial","local & regional"
"1288","nh_139","natural hazard management","structural protection measures","A locally tailored warning system is needed to improve the local procedures in response to early warnings.",1,"Prevention: structural","structural","policy design & planning","floods: riverine, fluvial","local & regional"
"1289","nh_139","natural hazard management","structural protection measures","A locally tailored warning system is needed to improve the local procedures in response to early warnings.",1,"Prevention: structural","structural","policy design & planning","flooding: pluvial","local & regional"
"1290","nh_139","natural hazard management","structural protection measures","A locally tailored warning system is needed to improve the local procedures in response to early warnings.",1,"Prevention: structural","structural","effectiveness & efficiency","floods: riverine, fluvial","local & regional"
"1291","nh_139","natural hazard management","structural protection measures","Specialized qualifications are needed for volunteer workers, self-employed persons, and farmers in order to increase disaster preparedness.",1,"Prevention: structural","structural","effectiveness & efficiency","flooding: pluvial","local & regional"
"1292","nh_139","natural hazard management","structural protection measures","Specialized qualifications are needed for volunteer workers, self-employed persons, and farmers in order to increase disaster preparedness.",1,"Prevention: non-structural","non-structural","knowledge, data & evidence","floods: riverine, fluvial","local & regional"
"1293","nh_139","natural hazard management","structural protection measures","Training exercises for commonly developed emergency and contingency plans to ensure every citizen knows the civil protection plan and also how to behave, e.g. In case of a debris flow event. This entails periodical repetitions to achieve routine.",1,"Prevention: non-structural","non-structural","knowledge, data & evidence","flooding: pluvial","local & regional"
"1294","nh_139","natural hazard management","structural protection measures","Training exercises for commonly developed emergency and contingency plans to ensure every citizen knows the civil protection plan and also how to behave, e.g. In case of a debris flow event. This entails periodical repetitions to achieve routine.",1,"Prevention: non-structural","non-structural","awareness & recognition","floods: riverine, fluvial","local & regional"
"1295","nh_139","natural hazard management","structural protection measures","Training exercises for commonly developed emergency and contingency plans to ensure every citizen knows the civil protection plan and also how to behave, e.g. In case of a debris flow event. This entails periodical repetitions to achieve routine.",1,"Prevention: non-structural","non-structural","awareness & recognition","flooding: pluvial","local & regional"
"1296","nh_139","natural hazard management","structural protection measures","Training exercises for commonly developed emergency and contingency plans to ensure every citizen knows the civil protection plan and also how to behave, e.g. In case of a debris flow event. This entails periodical repetitions to achieve routine.",1,"Prevention: non-structural","non-structural","policy design & planning","floods: riverine, fluvial","local & regional"
"1297","nh_139","natural hazard management","structural protection measures","Involving schools into children’s information about natural hazards, vulnerabilities and risks.",1,"Prevention: non-structural","non-structural","policy design & planning","flooding: pluvial","local & regional"
"1298","nh_139","natural hazard management","structural protection measures","Involving schools into children’s information about natural hazards, vulnerabilities and risks.",1,"Prevention: non-structural","non-structural","effectiveness & efficiency","floods: riverine, fluvial","local & regional"
"1299","nh_139","natural hazard management","structural protection measures","Natural hazard advisors need to share their knowledge through trainings and information events. This entails periodical repetitions to achieve routine.",1,"Prevention: non-structural","non-structural","effectiveness & efficiency","flooding: pluvial","local & regional"
"1300","nh_140","natural hazard management","structural protection measures","Natural hazard advisors need to share their knowledge through trainings and information events. This entails periodical repetitions to achieve routine.",1,"Prevention: structural","structural","policy design & planning","floods: riverine, fluvial","national & subnational"
"1301","nh_140","natural hazard management","structural protection measures","Enhanced education in the disaster management sector, e.g. Through transnational collaboration and trainings.",1,"Prevention: structural","structural","policy design & planning","flooding: pluvial","national & subnational"
"1302","nh_140","natural hazard management","structural protection measures","Enhanced education in the disaster management sector, e.g. Through transnational collaboration and trainings.",1,"Prevention: structural","structural","effectiveness & efficiency","floods: riverine, fluvial","national & subnational"
"1303","nh_140","natural hazard management","structural protection measures","Enhanced trainings of disaster relief forces, e.g. For operations during heavy precipitation and debris flow events. This entails periodical repetitions to achieve routine.",1,"Prevention: structural","structural","effectiveness & efficiency","flooding: pluvial","national & subnational"
"1304","nh_141","natural hazard management","structural protection measures","Enhanced trainings of disaster relief forces, e.g. For operations during heavy precipitation and debris flow events. This entails periodical repetitions to achieve routine.",1,"Prevention: structural","structural","governance: organisational & procedural","multi-hazard, multi-risk","local & regional"
"1305","nh_141","natural hazard management","structural protection measures","Education and trainings on how to work with probabilistic weather forecasts, and how to communicate their interpretation to response forces. Here, new knowedge needs to be integrated into existing tools.",1,"Prevention: structural","structural","legislative & regulatory","multi-hazard, multi-risk","local & regional"
"1306","nh_142","natural hazard management","structural protection measures","Education and trainings on how to work with probabilistic weather forecasts, and how to communicate their interpretation to response forces. Here, new knowedge needs to be integrated into existing tools.",0,"Prevention: non-structural","non-structural","policy design & planning","floods: riverine, fluvial","local & regional"
"1307","nh_142","natural hazard management","structural protection measures","Education and trainings on how to work with probabilistic weather forecasts, and how to communicate their interpretation to response forces. Here, new knowedge needs to be integrated into existing tools.",0,"Prevention: non-structural","non-structural","policy design & planning","flooding: pluvial","local & regional"
"1308","nh_143","natural hazard management","structural protection measures","Education and trainings on how to work with probabilistic weather forecasts, and how to communicate their interpretation to response forces. Here, new knowedge needs to be integrated into existing tools.",1,"Prevention: structural","structural","policy design & planning","floods: riverine, fluvial","national & subnational"
"1309","nh_143","natural hazard management","structural protection measures","Joint education of fire officers and natural hazard advisors to reach a ‘common language’.",1,"Prevention: structural","structural","policy design & planning","flooding: pluvial","national & subnational"
"1310","nh_143","natural hazard management","structural protection measures","Joint emergency exercises with cca and drr communities.",1,"Prevention: structural","structural","effectiveness & efficiency","floods: riverine, fluvial","national & subnational"
"1311","nh_143","natural hazard management","structural protection measures","The hazard \""\""\""\""wind\""\""\""\"" is not considered in many civil protection and contingency plans.",1,"Prevention: structural","structural","effectiveness & efficiency","flooding: pluvial","national & subnational"
"1312","nh_144","natural hazard management","structural protection measures","Self protection measures for firefighters in case of strong winds were not trained enough. Therefore, operational forces stayed too long in risky situations.",1,"Prevention: structural","structural","effectiveness & efficiency","multi-hazard, multi-risk","national & subnational"
"1313","nh_144","natural hazard management","structural protection measures","Debriefing workshops with all concerned stakeholders should be held after each extreme event because post-event anaylsis needs to be improved and systematized.",1,"Prevention: structural","structural","policy design & planning","multi-hazard, multi-risk","national & subnational"
"1314","nh_145","natural hazard management","structural protection measures","Post-event documentation: operational and lessons-learned protocols can guide future responses. While municipalities with frequent disasters share valuable knowledge, those facing new challenges from climate change could benefit from this experience.",1,"Prevention: structural","structural","effectiveness & efficiency","floods: riverine, fluvial","national & subnational"
"1315","nh_145","natural hazard management","structural protection measures","Post-event documentation: operational and lessons-learned protocols can guide future responses. While municipalities with frequent disasters share valuable knowledge, those facing new challenges from climate change could benefit from this experience.",1,"Prevention: structural","structural","effectiveness & efficiency","flooding: pluvial","national & subnational"
"1316","nh_145","natural hazard management","structural protection measures","Event documentation typically does not include spatially allocated costs that could be correlated with the spatial classification of the beam (asset-related) dataset",1,"Prevention: structural","structural","knowledge, data & evidence","floods: riverine, fluvial","national & subnational"
"1317","nh_145","natural hazard management","structural protection measures","Event documentation typically does not include spatially allocated costs that could be correlated with the spatial classification of the beam (asset-related) dataset",1,"Prevention: structural","structural","knowledge, data & evidence","flooding: pluvial","national & subnational"
"1318","nh_146","natural hazard management","structural protection measures","Despite mountain rescue events must be debriefed after every operation, the learnings remain limited because the rescue processes are so familiar.",1,"Prevention: structural","structural","resources, capacity & implementation","direct extreme weather impacts","local & regional"
"1319","nh_146","natural hazard management","structural protection measures","In the recovery phase the inter-sectoral collaboration, especially at the national level, is lacking.",1,"Prevention: structural","structural","policy design & planning","direct extreme weather impacts","local & regional"
"1320","nh_147","natural hazard management","structural protection measures","In the recovery phase the inter-sectoral collaboration, especially at the national level, is lacking.",1,"Prevention: structural","structural","resources, capacity & implementation","multi-hazard, multi-risk","multi-level, cross-level, co-owned"
"1321","nh_148","natural hazard management","structural protection measures","A routine with emergency response procedures needs to be established, particularly if the last extreme event was long ago. In municipalities with less frequent events, for example, the fire brigades are lacking experience in responding.",1,"Prevention: non-structural","non-structural","resources, capacity & implementation","multi-hazard, multi-risk","local & regional"
"1322","nh_149","natural hazard management","structural protection measures","A routine with emergency response procedures needs to be established, particularly if the last extreme event was long ago. In municipalities with less frequent events, for example, the fire brigades are lacking experience in responding.",1,"Prevention: structural","structural","resources, capacity & implementation","multi-hazard, multi-risk","national & subnational"
"1323","nh_149","natural hazard management","structural protection measures","Making better use of disaster events as a window of opportunity to increase resilience and to overcome outdated risk management approaches. This requires systematizing debriefing processes after events, with a more structured event documentation and integration of learnings in monitoring, predictions, nowcasting, and development of new approaches to prevention.",1,"Prevention: structural","structural","knowledge, data & evidence","multi-hazard, multi-risk","national & subnational"
"1324","nh_149","natural hazard management","structural protection measures","Campaigns and cyclical trainings at the local level are needed to strengthen public awareness of the use of meteorological/hydrological data, forecasts, and warnings.",1,"Preparedness: tools","tools","resources, capacity & implementation","multi-hazard, multi-risk","national & subnational"
"1325","nh_149","natural hazard management","structural protection measures","Campaigns and cyclical trainings at the local level are needed to strengthen public awareness of the use of meteorological/hydrological data, forecasts, and warnings.",1,"Preparedness: tools","tools","knowledge, data & evidence","multi-hazard, multi-risk","national & subnational"
"1326","nh_150","natural hazard management","structural protection measures","Redesign of national disaster funds and relevant funding instruments along the ideas of ‘build back better’ and prevention",0,"Prevention: structural","structural","effectiveness & efficiency","floods: riverine, fluvial","multi-level, cross-level, co-owned"
"1327","nh_150","natural hazard management","structural protection measures","Redesign of national disaster funds and relevant funding instruments along the ideas of ‘build back better’ and prevention",0,"Prevention: structural","structural","effectiveness & efficiency","flooding: pluvial","multi-level, cross-level, co-owned"
"1328","nh_150","natural hazard management","structural protection measures","Redesign of national disaster funds and relevant funding instruments along the ideas of ‘build back better’ and prevention",0,"Prevention: structural","structural","policy design & planning","floods: riverine, fluvial","multi-level, cross-level, co-owned"
"1329","nh_150","natural hazard management","structural protection measures","Using the national disaster fund to provide specialized equipment to disaster relief forces",0,"Prevention: structural","structural","policy design & planning","flooding: pluvial","multi-level, cross-level, co-owned"
"1330","nh_151","natural hazard management","structural protection measures","Using the national disaster fund to provide specialized equipment to disaster relief forces",0,"Prevention: structural","structural","policy design & planning","floods: riverine, fluvial","local & regional"
"1331","nh_151","natural hazard management","structural protection measures","Integration of financial incentives in civil protection plans",0,"Prevention: structural","structural","policy design & planning","flooding: pluvial","local & regional"
"1332","nh_151","natural hazard management","structural protection measures","Integration of financial incentives in civil protection plans",0,"Prevention: structural","structural","awareness & recognition","floods: riverine, fluvial","local & regional"
"1333","nh_151","natural hazard management","structural protection measures","Obligatory consideration of property protection measures as a prerequisite to receiving public funding in exposed areas",0,"Prevention: structural","structural","awareness & recognition","flooding: pluvial","local & regional"
"1334","nh_151","natural hazard management","structural protection measures","Obligatory consideration of property protection measures as a prerequisite to receiving public funding in exposed areas",0,"Prevention: non-structural","non-structural","policy design & planning","floods: riverine, fluvial","local & regional"
"1335","nh_151","natural hazard management","structural protection measures","Obligatory consideration of property protection measures as a prerequisite to receiving public funding in exposed areas",0,"Prevention: non-structural","non-structural","policy design & planning","flooding: pluvial","local & regional"
"1336","nh_151","natural hazard management","structural protection measures","Obligatory consideration of property protection measures as a prerequisite to receiving public funding in exposed areas",0,"Prevention: non-structural","non-structural","awareness & recognition","floods: riverine, fluvial","local & regional"
"1337","nh_151","natural hazard management","structural protection measures","Positive incentives like awards, bonuses, funding for risk precaution",0,"Prevention: non-structural","non-structural","awareness & recognition","flooding: pluvial","local & regional"
"1338","nh_152","natural hazard management","structural protection measures","Positive incentives like awards, bonuses, funding for risk precaution",0,"Prevention: structural","structural","policy design & planning","floods: riverine, fluvial","local & regional"
"1339","nh_152","natural hazard management","structural protection measures","Positive incentives like awards, bonuses, funding for risk precaution",0,"Prevention: structural","structural","policy design & planning","flooding: pluvial","local & regional"
"1340","nh_152","natural hazard management","structural protection measures","Positive incentives like awards, bonuses, funding for risk precaution",0,"Prevention: structural","structural","awareness & recognition","floods: riverine, fluvial","local & regional"
"1341","nh_152","natural hazard management","structural protection measures","Custom taxation and fiscal policies in hazard-prone areas (e.g. Incentives for reducing land-use), using revenues for enhanced emergency management",0,"Prevention: structural","structural","awareness & recognition","flooding: pluvial","local & regional"
"1342","nh_153","natural hazard management","structural protection measures","Custom taxation and fiscal policies in hazard-prone areas (e.g. Incentives for reducing land-use), using revenues for enhanced emergency management",0,"Prevention: structural","structural","effectiveness & efficiency","floods: riverine, fluvial","local & regional"
"1343","nh_153","natural hazard management","structural protection measures","Custom taxation and fiscal policies in hazard-prone areas (e.g. Incentives for reducing land-use), using revenues for enhanced emergency management",0,"Prevention: structural","structural","effectiveness & efficiency","flooding: pluvial","local & regional"
"1344","nh_153","natural hazard management","structural protection measures","Custom taxation and fiscal policies in hazard-prone areas (e.g. Incentives for reducing land-use), using revenues for enhanced emergency management",0,"Prevention: structural","structural","policy design & planning","floods: riverine, fluvial","local & regional"
"1345","nh_153","natural hazard management","structural protection measures","Forecast-based financing as an impact-oriented tool to anticipate disasters",0,"Prevention: structural","structural","policy design & planning","flooding: pluvial","local & regional"
"1346","nh_153","natural hazard management","structural protection measures","Financial risk management: financial aspects often overwhelm municipal authorities, with fragmented processes for private and public damages. A centralised unit to manage funding and settlements could provide structural support. Uniform natural hazard insurance (as in switzerland) and short-term liquidity options like kontokorrent loans could reduce financial vulnerability. Early investment in risk cycle measures saves recovery costs.",0,"Prevention: structural","structural","awareness & recognition","floods: riverine, fluvial","local & regional"
"1347","nh_153","natural hazard management","structural protection measures","Financial risk management: financial aspects often overwhelm municipal authorities, with fragmented processes for private and public damages. A centralised unit to manage funding and settlements could provide structural support. Uniform natural hazard insurance (as in switzerland) and short-term liquidity options like kontokorrent loans could reduce financial vulnerability. Early investment in risk cycle measures saves recovery costs.",0,"Prevention: structural","structural","awareness & recognition","flooding: pluvial","local & regional"
"1348","nh_153","natural hazard management","structural protection measures","Financial risk management: financial aspects often overwhelm municipal authorities, with fragmented processes for private and public damages. A centralised unit to manage funding and settlements could provide structural support. Uniform natural hazard insurance (as in switzerland) and short-term liquidity options like kontokorrent loans could reduce financial vulnerability. Early investment in risk cycle measures saves recovery costs.",0,"Prevention: non-structural","non-structural","effectiveness & efficiency","floods: riverine, fluvial","local & regional"
"1349","nh_153","natural hazard management","structural protection measures","Financial risk management: financial aspects often overwhelm municipal authorities, with fragmented processes for private and public damages. A centralised unit to manage funding and settlements could provide structural support. Uniform natural hazard insurance (as in switzerland) and short-term liquidity options like kontokorrent loans could reduce financial vulnerability. Early investment in risk cycle measures saves recovery costs.",0,"Prevention: non-structural","non-structural","effectiveness & efficiency","flooding: pluvial","local & regional"
"1350","nh_153","natural hazard management","structural protection measures","Improving scalability of resource management and logistics (personnel, machinery, financial means): planning capacities for large-scale events that need supraregional responses and coordination.",0,"Prevention: non-structural","non-structural","policy design & planning","floods: riverine, fluvial","local & regional"
"1351","nh_153","natural hazard management","structural protection measures","Resources are allocated in an unbalanced manner.",0,"Prevention: non-structural","non-structural","policy design & planning","flooding: pluvial","local & regional"
"1352","nh_153","natural hazard management","structural protection measures","Legal frameworks need to foster insurance-based private risk precaution",0,"Prevention: non-structural","non-structural","awareness & recognition","floods: riverine, fluvial","local & regional"
"1353","nh_153","natural hazard management","structural protection measures","Legal frameworks need to foster insurance-based private risk precaution",0,"Prevention: non-structural","non-structural","awareness & recognition","flooding: pluvial","local & regional"
"1354","nh_153","natural hazard management","structural protection measures","Development of protection certificates for private properties (“objektschutzzertifikate”)",0,"Preparedness: tool implementation","tool implementation","effectiveness & efficiency","floods: riverine, fluvial","local & regional"
"1355","nh_153","natural hazard management","structural protection measures","Obligatory natural hazard insurance",0,"Preparedness: tool implementation","tool implementation","effectiveness & efficiency","flooding: pluvial","local & regional"
"1356","nh_153","natural hazard management","structural protection measures","Obligatory natural hazard insurance",0,"Preparedness: tool implementation","tool implementation","policy design & planning","floods: riverine, fluvial","local & regional"
"1357","nh_153","natural hazard management","structural protection measures","Obligatory natural hazard insurance",0,"Preparedness: tool implementation","tool implementation","policy design & planning","flooding: pluvial","local & regional"
"1358","nh_153","natural hazard management","structural protection measures","Obligatory natural hazard insurance",0,"Preparedness: tool implementation","tool implementation","awareness & recognition","floods: riverine, fluvial","local & regional"
"1359","nh_153","natural hazard management","structural protection measures","Obligatory natural hazard insurance",0,"Preparedness: tool implementation","tool implementation","awareness & recognition","flooding: pluvial","local & regional"
"1360","nh_154","natural hazard management","structural protection measures","Obligatory natural hazard insurance",0,"Prevention: structural","structural","policy design & planning","multi-hazard, multi-risk","national & subnational"
"1361","nh_154","natural hazard management","structural protection measures","Obligatory natural hazard insurance",0,"Prevention: structural","structural","awareness & recognition","multi-hazard, multi-risk","national & subnational"
"1362","pf_1","protection forests","policy framework and planning instruments for protection forests","Obligatory natural hazard insurance",1,"Prevention: non-structural","non-structural","policy design & planning","forest disturbances & loss of protective forest functions","national & subnational"
"1363","pf_2","protection forests","policy framework and planning instruments for protection forests","Obligatory natural hazard insurance",0,"Prevention: non-structural","non-structural","knowledge, data & evidence","forest disturbances & loss of protective forest functions","national & subnational"
"1364","pf_2","protection forests","policy framework and planning instruments for protection forests","Obligatory natural hazard insurance",0,"Prevention: non-structural","non-structural","policy design & planning","forest disturbances & loss of protective forest functions","national & subnational"
"1365","pf_3","protection forests","policy framework and planning instruments for protection forests","Obligatory natural hazard insurance",1,"Prevention: non-structural","non-structural","policy design & planning","forest disturbances & loss of protective forest functions","national & subnational"
"1366","pf_4","protection forests","policy framework and planning instruments for protection forests","Obligatory natural hazard insurance",0,"Prevention: non-structural","non-structural","knowledge, data & evidence","forest disturbances & loss of protective forest functions","national & subnational"
