,id,sector,cluster,measure,validated,phase,phase_category,gap,risk,ownership
1101,nh_88,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Incorporate uncertainties introduced by climate change and derived from changing natural hazards dynamics as well as possible incorrectness in the calculation of design events, when carrying out spatial planning and delineating risk-prone zones (precautionary approach). This includes checking and revision of hazard maps after extreme events.",1,Recovery: learning,learning,policy design & planning,"multi-hazard, multi-risk",national & subnational
1102,nh_88,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Incorporate uncertainties introduced by climate change and derived from changing natural hazards dynamics as well as possible incorrectness in the calculation of design events, when carrying out spatial planning and delineating risk-prone zones (precautionary approach). This includes checking and revision of hazard maps after extreme events.",1,Recovery: learning,learning,local risk preparedness & community-driven adaptive capacities,"multi-hazard, multi-risk",national & subnational
1103,nh_89,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"On the basis of hazard/risk information maps, further detailed studies should be carried out in identified risk areas, resulting in hazard and ideally also risk zoning and providing a concrete, legally binding planning basis.",1,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1104,nh_89,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"On the basis of hazard/risk information maps, further detailed studies should be carried out in identified risk areas, resulting in hazard and ideally also risk zoning and providing a concrete, legally binding planning basis.",1,Prevention: non-structural,non-structural,legislative & regulatory,"multi-hazard, multi-risk",national & subnational
1105,nh_90,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Stipulating nature- and ecosystem-based adaptation measures, such as protection forests as well as buffer and retention zones, in land use plans by securing such functional spaces and steering them clear of development, in order to reduce potential impacts and to allow a controlled flow of water and material (from landslides, rockfall, snow, water, debris). Consider co-benefits of using ecosystem services and their protective functions.",0,Prevention: non-structural,non-structural,policy design & planning,forest disturbances & loss of protective forest functions,national & subnational
1106,nh_91,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Coverage of multiple hazards in hazard mapping: multi-hazard maps, e. G. Hydrological + gravitational hazards, to foster multi-hazard strategies for risk management.",1,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1107,nh_91,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Coverage of multiple hazards in hazard mapping: multi-hazard maps, e. G. Hydrological + gravitational hazards, to foster multi-hazard strategies for risk management.",1,Prevention: non-structural,non-structural,policy design & planning,"multi-hazard, multi-risk",national & subnational
1108,nh_91,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Coverage of multiple hazards in hazard mapping: multi-hazard maps, e. G. Hydrological + gravitational hazards, to foster multi-hazard strategies for risk management.",1,Preparedness: tools,tools,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1109,nh_91,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Coverage of multiple hazards in hazard mapping: multi-hazard maps, e. G. Hydrological + gravitational hazards, to foster multi-hazard strategies for risk management.",1,Preparedness: tools,tools,policy design & planning,"multi-hazard, multi-risk",national & subnational
1110,nh_92,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Consideration of residual risk in land use and spatial planning (legislation, instruments, procedures) to contain risk exposure and vulnerability by steering the location, type, intensity, design, quality and timing of urban development according to risk levels. Need for risk-related management practices dealing with exceeding of design event of existing mitigation measures.",1,Prevention: non-structural,non-structural,policy design & planning,"multi-hazard, multi-risk",national & subnational
1111,nh_92,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Consideration of residual risk in land use and spatial planning (legislation, instruments, procedures) to contain risk exposure and vulnerability by steering the location, type, intensity, design, quality and timing of urban development according to risk levels. Need for risk-related management practices dealing with exceeding of design event of existing mitigation measures.",1,Prevention: non-structural,non-structural,legislative & regulatory,"multi-hazard, multi-risk",national & subnational
1112,nh_92,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Consideration of residual risk in land use and spatial planning (legislation, instruments, procedures) to contain risk exposure and vulnerability by steering the location, type, intensity, design, quality and timing of urban development according to risk levels. Need for risk-related management practices dealing with exceeding of design event of existing mitigation measures.",1,Prevention: non-structural,non-structural,awareness & recognition,"multi-hazard, multi-risk",national & subnational
1113,nh_93,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,Visualize residual risk and its dynamic aspects as well as various risk scenarios in maps and land use plans as part of risk-oriented spatial planning.,0,Prevention: non-structural,non-structural,policy design & planning,"multi-hazard, multi-risk",national & subnational
1114,nh_93,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,Visualize residual risk and its dynamic aspects as well as various risk scenarios in maps and land use plans as part of risk-oriented spatial planning.,0,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1115,nh_94,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Mapping hazard hot-spots for critical infrastructure and settlements with cross-border relevance in a transnational approach: transport, energy and communication infrastructures build the backbone of the economy, especially for the alps as crossroads for the european market and as important element of the european energy system. Also, health infrastructures have a cross-border function in the alps. Specific risks/hot-spots for these critical infrastructures need to be identified in a common approach to develop coordinated adaptation solutions. Furthermore, hot-spots for action can arise in settlement areas, which are affected by cross-border natural risks. Such hot-spots need to be identified in order to develop coordinated approaches for risk management. Permanent monitoring of hazard hot-spots allows early warning and re-adjustment of risk prevention and management measures.",0,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",transnational
1116,nh_94,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Mapping hazard hot-spots for critical infrastructure and settlements with cross-border relevance in a transnational approach: transport, energy and communication infrastructures build the backbone of the economy, especially for the alps as crossroads for the european market and as important element of the european energy system. Also, health infrastructures have a cross-border function in the alps. Specific risks/hot-spots for these critical infrastructures need to be identified in a common approach to develop coordinated adaptation solutions. Furthermore, hot-spots for action can arise in settlement areas, which are affected by cross-border natural risks. Such hot-spots need to be identified in order to develop coordinated approaches for risk management. Permanent monitoring of hazard hot-spots allows early warning and re-adjustment of risk prevention and management measures.",0,Prevention: non-structural,non-structural,policy design & planning,"multi-hazard, multi-risk",transnational
1117,nh_94,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Mapping hazard hot-spots for critical infrastructure and settlements with cross-border relevance in a transnational approach: transport, energy and communication infrastructures build the backbone of the economy, especially for the alps as crossroads for the european market and as important element of the european energy system. Also, health infrastructures have a cross-border function in the alps. Specific risks/hot-spots for these critical infrastructures need to be identified in a common approach to develop coordinated adaptation solutions. Furthermore, hot-spots for action can arise in settlement areas, which are affected by cross-border natural risks. Such hot-spots need to be identified in order to develop coordinated approaches for risk management. Permanent monitoring of hazard hot-spots allows early warning and re-adjustment of risk prevention and management measures.",0,Prevention: non-structural,non-structural,governance: organisational & procedural,"multi-hazard, multi-risk",transnational
1118,nh_94,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Mapping hazard hot-spots for critical infrastructure and settlements with cross-border relevance in a transnational approach: transport, energy and communication infrastructures build the backbone of the economy, especially for the alps as crossroads for the european market and as important element of the european energy system. Also, health infrastructures have a cross-border function in the alps. Specific risks/hot-spots for these critical infrastructures need to be identified in a common approach to develop coordinated adaptation solutions. Furthermore, hot-spots for action can arise in settlement areas, which are affected by cross-border natural risks. Such hot-spots need to be identified in order to develop coordinated approaches for risk management. Permanent monitoring of hazard hot-spots allows early warning and re-adjustment of risk prevention and management measures.",0,Preparedness: tools,tools,"knowledge, data & evidence","multi-hazard, multi-risk",transnational
1119,nh_94,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Mapping hazard hot-spots for critical infrastructure and settlements with cross-border relevance in a transnational approach: transport, energy and communication infrastructures build the backbone of the economy, especially for the alps as crossroads for the european market and as important element of the european energy system. Also, health infrastructures have a cross-border function in the alps. Specific risks/hot-spots for these critical infrastructures need to be identified in a common approach to develop coordinated adaptation solutions. Furthermore, hot-spots for action can arise in settlement areas, which are affected by cross-border natural risks. Such hot-spots need to be identified in order to develop coordinated approaches for risk management. Permanent monitoring of hazard hot-spots allows early warning and re-adjustment of risk prevention and management measures.",0,Preparedness: tools,tools,policy design & planning,"multi-hazard, multi-risk",transnational
1120,nh_94,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Mapping hazard hot-spots for critical infrastructure and settlements with cross-border relevance in a transnational approach: transport, energy and communication infrastructures build the backbone of the economy, especially for the alps as crossroads for the european market and as important element of the european energy system. Also, health infrastructures have a cross-border function in the alps. Specific risks/hot-spots for these critical infrastructures need to be identified in a common approach to develop coordinated adaptation solutions. Furthermore, hot-spots for action can arise in settlement areas, which are affected by cross-border natural risks. Such hot-spots need to be identified in order to develop coordinated approaches for risk management. Permanent monitoring of hazard hot-spots allows early warning and re-adjustment of risk prevention and management measures.",0,Preparedness: tools,tools,governance: organisational & procedural,"multi-hazard, multi-risk",transnational
1121,nh_95,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Hazard zone maps (e. G. In austria) are a proven, widely accepted planning tool, but introducing new instruments, such as risk planning, faces resistance due to potential socio-economic impacts and conflicts of interest.",1,Prevention: non-structural,non-structural,policy design & planning,"multi-hazard, multi-risk",national & subnational
1122,nh_95,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"Hazard zone maps (e. G. In austria) are a proven, widely accepted planning tool, but introducing new instruments, such as risk planning, faces resistance due to potential socio-economic impacts and conflicts of interest.",1,Prevention: non-structural,non-structural,awareness & recognition,"multi-hazard, multi-risk",national & subnational
1123,nh_96,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,Hazard maps and civil protection plans should contain the same scenarios.,1,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1124,nh_96,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,Hazard maps and civil protection plans should contain the same scenarios.,1,Prevention: non-structural,non-structural,policy design & planning,"multi-hazard, multi-risk",national & subnational
1125,nh_96,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,Hazard maps and civil protection plans should contain the same scenarios.,1,Preparedness: tools,tools,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1126,nh_96,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,Hazard maps and civil protection plans should contain the same scenarios.,1,Preparedness: tools,tools,policy design & planning,"multi-hazard, multi-risk",national & subnational
1127,nh_97,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"When planning recovery measures, the entire catchment area should be considered (e. G. To avoid lock-ins or transfer of risk to other places).",1,Recovery: structural,structural,policy design & planning,"multi-hazard, multi-risk",transnational
1128,nh_97,natural hazard management,providing improved hazard and risk information to strengthen risk prevention in spatial planning and land use planning,"When planning recovery measures, the entire catchment area should be considered (e. G. To avoid lock-ins or transfer of risk to other places).",1,Recovery: structural,structural,policy design & planning,"multi-hazard, multi-risk",national & subnational
1129,nh_98,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","The guidelines for hazard maps do currently not require consideration of complex scenarios. A multi-hazard, multi-risk and multi-vulnerability approach is required for the management of natural hazards triggered by changes in temperature and precipitation. Methods and tools considering cascading effects and interactions between hazards in mountain areas are limited. Strategies, guidelines and management practices for dealing with multi-hazard and multi-risk scenarios as well as for compound / cascading risk management are needed.",1,Prevention: non-structural,non-structural,awareness & recognition,"multi-hazard, multi-risk",national & subnational
1130,nh_98,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","The guidelines for hazard maps do currently not require consideration of complex scenarios. A multi-hazard, multi-risk and multi-vulnerability approach is required for the management of natural hazards triggered by changes in temperature and precipitation. Methods and tools considering cascading effects and interactions between hazards in mountain areas are limited. Strategies, guidelines and management practices for dealing with multi-hazard and multi-risk scenarios as well as for compound / cascading risk management are needed.",1,Prevention: non-structural,non-structural,policy design & planning,"multi-hazard, multi-risk",national & subnational
1131,nh_98,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","The guidelines for hazard maps do currently not require consideration of complex scenarios. A multi-hazard, multi-risk and multi-vulnerability approach is required for the management of natural hazards triggered by changes in temperature and precipitation. Methods and tools considering cascading effects and interactions between hazards in mountain areas are limited. Strategies, guidelines and management practices for dealing with multi-hazard and multi-risk scenarios as well as for compound / cascading risk management are needed.",1,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1132,nh_99,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Consideration of uncertainty and unknown events when defining the risk level of zones, including through incentives for measures beyond the current level, so as to anticipate a possible underestimation of buildings at risk, resulting from altered historic statistical correlations and outdated (future) flood zone delineation.",0,Prevention: non-structural,non-structural,"knowledge, data & evidence","floods: riverine, fluvial","multi-level, cross-level, co-owned"
1133,nh_99,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Consideration of uncertainty and unknown events when defining the risk level of zones, including through incentives for measures beyond the current level, so as to anticipate a possible underestimation of buildings at risk, resulting from altered historic statistical correlations and outdated (future) flood zone delineation.",0,Prevention: non-structural,non-structural,"knowledge, data & evidence",flooding: pluvial,"multi-level, cross-level, co-owned"
1134,nh_99,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Consideration of uncertainty and unknown events when defining the risk level of zones, including through incentives for measures beyond the current level, so as to anticipate a possible underestimation of buildings at risk, resulting from altered historic statistical correlations and outdated (future) flood zone delineation.",0,Prevention: non-structural,non-structural,policy design & planning,"floods: riverine, fluvial","multi-level, cross-level, co-owned"
1135,nh_99,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Consideration of uncertainty and unknown events when defining the risk level of zones, including through incentives for measures beyond the current level, so as to anticipate a possible underestimation of buildings at risk, resulting from altered historic statistical correlations and outdated (future) flood zone delineation.",0,Prevention: non-structural,non-structural,policy design & planning,flooding: pluvial,"multi-level, cross-level, co-owned"
1136,nh_99,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Consideration of uncertainty and unknown events when defining the risk level of zones, including through incentives for measures beyond the current level, so as to anticipate a possible underestimation of buildings at risk, resulting from altered historic statistical correlations and outdated (future) flood zone delineation.",0,Prevention: non-structural,non-structural,effectiveness & efficiency,"floods: riverine, fluvial","multi-level, cross-level, co-owned"
1137,nh_99,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Consideration of uncertainty and unknown events when defining the risk level of zones, including through incentives for measures beyond the current level, so as to anticipate a possible underestimation of buildings at risk, resulting from altered historic statistical correlations and outdated (future) flood zone delineation.",0,Prevention: non-structural,non-structural,effectiveness & efficiency,flooding: pluvial,"multi-level, cross-level, co-owned"
1138,nh_100,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment",Political resistance against changing flood zone delineations and against obligatory retrofitting of existing buildings in flood zones can be a severe constraint for reducing risk exposure.,0,Prevention: non-structural,non-structural,policy design & planning,"floods: riverine, fluvial",national & subnational
1139,nh_100,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment",Political resistance against changing flood zone delineations and against obligatory retrofitting of existing buildings in flood zones can be a severe constraint for reducing risk exposure.,0,Prevention: non-structural,non-structural,policy design & planning,flooding: pluvial,national & subnational
1140,nh_100,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment",Political resistance against changing flood zone delineations and against obligatory retrofitting of existing buildings in flood zones can be a severe constraint for reducing risk exposure.,0,Prevention: non-structural,non-structural,awareness & recognition,"floods: riverine, fluvial",national & subnational
1141,nh_100,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment",Political resistance against changing flood zone delineations and against obligatory retrofitting of existing buildings in flood zones can be a severe constraint for reducing risk exposure.,0,Prevention: non-structural,non-structural,awareness & recognition,flooding: pluvial,national & subnational
1142,nh_100,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment",Political resistance against changing flood zone delineations and against obligatory retrofitting of existing buildings in flood zones can be a severe constraint for reducing risk exposure.,0,Prevention: structural,structural,policy design & planning,"floods: riverine, fluvial",national & subnational
1143,nh_100,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment",Political resistance against changing flood zone delineations and against obligatory retrofitting of existing buildings in flood zones can be a severe constraint for reducing risk exposure.,0,Prevention: structural,structural,policy design & planning,flooding: pluvial,national & subnational
1144,nh_100,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment",Political resistance against changing flood zone delineations and against obligatory retrofitting of existing buildings in flood zones can be a severe constraint for reducing risk exposure.,0,Prevention: structural,structural,awareness & recognition,"floods: riverine, fluvial",national & subnational
1145,nh_100,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment",Political resistance against changing flood zone delineations and against obligatory retrofitting of existing buildings in flood zones can be a severe constraint for reducing risk exposure.,0,Prevention: structural,structural,awareness & recognition,flooding: pluvial,national & subnational
1146,nh_101,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment",Assessments that explicitly address the extent of residual risk that remains after the implementation of protection measures are missing.,0,Prevention: structural,structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1147,nh_101,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment",Assessments that explicitly address the extent of residual risk that remains after the implementation of protection measures are missing.,0,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1148,nh_102,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Hazard zone maps (as in austria) focus on hazards, (only) partially considering risks based on potential damages. Need for expanding traditional hazard-focused assessment towards integrated risk evaluation, which recognizes exposure and vulnerability as equally important risk components and support the development of respective tools.",1,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1149,nh_103,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Hazard maps and risk assessments need to be readjusted and updated more frequently in order to mirror the pace of climate change. In particular, hazard / risk maps need to be checked and revised after extreme events. This raises questions of legal certainty for future planning and utilization in exposed areas.",1,Prevention: non-structural,non-structural,governance: organisational & procedural,"multi-hazard, multi-risk",national & subnational
1150,nh_103,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Hazard maps and risk assessments need to be readjusted and updated more frequently in order to mirror the pace of climate change. In particular, hazard / risk maps need to be checked and revised after extreme events. This raises questions of legal certainty for future planning and utilization in exposed areas.",1,Prevention: non-structural,non-structural,legislative & regulatory,"multi-hazard, multi-risk",national & subnational
1151,nh_103,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Hazard maps and risk assessments need to be readjusted and updated more frequently in order to mirror the pace of climate change. In particular, hazard / risk maps need to be checked and revised after extreme events. This raises questions of legal certainty for future planning and utilization in exposed areas.",1,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1152,nh_103,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Hazard maps and risk assessments need to be readjusted and updated more frequently in order to mirror the pace of climate change. In particular, hazard / risk maps need to be checked and revised after extreme events. This raises questions of legal certainty for future planning and utilization in exposed areas.",1,Recovery: learning,learning,governance: organisational & procedural,"multi-hazard, multi-risk",national & subnational
1153,nh_103,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Hazard maps and risk assessments need to be readjusted and updated more frequently in order to mirror the pace of climate change. In particular, hazard / risk maps need to be checked and revised after extreme events. This raises questions of legal certainty for future planning and utilization in exposed areas.",1,Recovery: learning,learning,legislative & regulatory,"multi-hazard, multi-risk",national & subnational
1154,nh_103,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Hazard maps and risk assessments need to be readjusted and updated more frequently in order to mirror the pace of climate change. In particular, hazard / risk maps need to be checked and revised after extreme events. This raises questions of legal certainty for future planning and utilization in exposed areas.",1,Recovery: learning,learning,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1155,nh_104,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment",Align risk assessments across administrative and national borders.,0,Prevention: non-structural,non-structural,governance: organisational & procedural,"multi-hazard, multi-risk",transnational
1156,nh_104,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment",Align risk assessments across administrative and national borders.,0,Prevention: non-structural,non-structural,governance: organisational & procedural,"multi-hazard, multi-risk",national & subnational
1157,nh_105,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Development of a harmonized approach for integrated risk assessments in the alps. This approach should include technical, biophysical and social-economic / cultural aspects. It should consider possible future developments, particularly of climate change, but also of other social-economic changes such as extension of built-up areas, depopulation of some rural areas and the uncertainties related to all of these issues.",0,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1158,nh_105,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Development of a harmonized approach for integrated risk assessments in the alps. This approach should include technical, biophysical and social-economic / cultural aspects. It should consider possible future developments, particularly of climate change, but also of other social-economic changes such as extension of built-up areas, depopulation of some rural areas and the uncertainties related to all of these issues.",0,Prevention: non-structural,non-structural,governance: organisational & procedural,"multi-hazard, multi-risk",national & subnational
1159,nh_106,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Developing tools for assessing multiple as well as cascading risks and consider them in the risk assessment as the combination of events may lead to unforeseeable consequences. Guidelines for hazard maps and risk management do currently not consider complex scenarios and management of compound or cascading risks. For example, additional, cascading risk scenarios like channel blockage or reservoir spillover are currently not considered in hazard assessment and mapping (e. G. Channel blockage, reservoir spillover). While modules incorporating risk scenarios could aid decision-makers, uncertainty complicates practical use.",1,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1160,nh_106,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Developing tools for assessing multiple as well as cascading risks and consider them in the risk assessment as the combination of events may lead to unforeseeable consequences. Guidelines for hazard maps and risk management do currently not consider complex scenarios and management of compound or cascading risks. For example, additional, cascading risk scenarios like channel blockage or reservoir spillover are currently not considered in hazard assessment and mapping (e. G. Channel blockage, reservoir spillover). While modules incorporating risk scenarios could aid decision-makers, uncertainty complicates practical use.",1,Prevention: non-structural,non-structural,policy design & planning,"multi-hazard, multi-risk",national & subnational
1161,nh_106,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Developing tools for assessing multiple as well as cascading risks and consider them in the risk assessment as the combination of events may lead to unforeseeable consequences. Guidelines for hazard maps and risk management do currently not consider complex scenarios and management of compound or cascading risks. For example, additional, cascading risk scenarios like channel blockage or reservoir spillover are currently not considered in hazard assessment and mapping (e. G. Channel blockage, reservoir spillover). While modules incorporating risk scenarios could aid decision-makers, uncertainty complicates practical use.",1,Prevention: non-structural,non-structural,"resources, capacity & implementation","multi-hazard, multi-risk",national & subnational
1162,nh_107,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Assessment and representation of residual risk zones (model of 300-year flood zones according to EU floods directive) in spatial development plans. Hazard maps for 10-, 100-, and 500-year floods exist e. G. For the sora catchment (slovenia), but climate change impacts are not included yet.",1,Prevention: non-structural,non-structural,"knowledge, data & evidence","floods: riverine, fluvial",national & subnational
1163,nh_107,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Assessment and representation of residual risk zones (model of 300-year flood zones according to EU floods directive) in spatial development plans. Hazard maps for 10-, 100-, and 500-year floods exist e. G. For the sora catchment (slovenia), but climate change impacts are not included yet.",1,Prevention: non-structural,non-structural,"knowledge, data & evidence",flooding: pluvial,national & subnational
1164,nh_107,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Assessment and representation of residual risk zones (model of 300-year flood zones according to EU floods directive) in spatial development plans. Hazard maps for 10-, 100-, and 500-year floods exist e. G. For the sora catchment (slovenia), but climate change impacts are not included yet.",1,Prevention: non-structural,non-structural,policy design & planning,"floods: riverine, fluvial",national & subnational
1165,nh_107,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Assessment and representation of residual risk zones (model of 300-year flood zones according to EU floods directive) in spatial development plans. Hazard maps for 10-, 100-, and 500-year floods exist e. G. For the sora catchment (slovenia), but climate change impacts are not included yet.",1,Prevention: non-structural,non-structural,policy design & planning,flooding: pluvial,national & subnational
1166,nh_108,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Private companies need support through customized risk assessments with regard to climate change-related damage (conducting climate risk analyses including consideration of supply chains, risk assessment procedures).",0,Prevention: non-structural,non-structural,governance: organisational & procedural,"multi-hazard, multi-risk",national & subnational
1167,nh_108,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Private companies need support through customized risk assessments with regard to climate change-related damage (conducting climate risk analyses including consideration of supply chains, risk assessment procedures).",0,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1168,nh_109,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Foster the identification and monitoring of potentially hazardous processes and related risks with the help of new or innovative technologies (e. G. Remote sensing, volunteered geographic information (vgi), etc. ).",0,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1169,nh_109,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Foster the identification and monitoring of potentially hazardous processes and related risks with the help of new or innovative technologies (e. G. Remote sensing, volunteered geographic information (vgi), etc. ).",0,Prevention: non-structural,non-structural,"resources, capacity & implementation","multi-hazard, multi-risk",national & subnational
1170,nh_109,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Foster the identification and monitoring of potentially hazardous processes and related risks with the help of new or innovative technologies (e. G. Remote sensing, volunteered geographic information (vgi), etc. ).",0,Preparedness: tools,tools,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
1171,nh_109,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Foster the identification and monitoring of potentially hazardous processes and related risks with the help of new or innovative technologies (e. G. Remote sensing, volunteered geographic information (vgi), etc. ).",0,Preparedness: tools,tools,"resources, capacity & implementation","multi-hazard, multi-risk",national & subnational
1172,nh_110,natural hazard management,"improving hazard assessments towards multi-hazards, climate change influences, and integrated risk assessment","Reconsideration of current delimitation criteria for hazard zones (avalanches, debris flows, floods), in view of the particularly strong changes in the frequency and intensity of hazard processes due to climate change. Hazard maps for 10-, 100-, and 500-year floods exist e. G. For the sora catchment (slovenia), but climate change impacts are not included yet. Standard hazard assessments in place (return period) do not address risk nor impacts of climate change; they are static and focus on the status quo of spatial development, not accounting for changes in climate or land use. Need for approaches to cope with non-stationarity of return periods and increasing uncertainties: expanding hazard-based assessments to risk-based evaluations (incl. Vulnerability & exposure) and protection goals; different levels of protection for different land use intensities.",1,Prevention: non-structural,non-structural,"knowledge, data & evidence","multi-hazard, multi-risk",national & subnational
